county,precinct,office,district,candidate,party,absentee,mail,not_sure,election_day,votes
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,State Senate,24,TRESTIN MEACHAM,CON,0,0,11,0,11
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,State Senate,24,Write-ins,,0,0,0,0,0
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,State House,70,KAY L. McIFF,REP,1,0,79,14,94
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,State House,70,WAYNE Y. HOSKISSON,DEM,1,0,14,1,16
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,State House,70,L. S. BROWN,CON,0,0,4,0,4
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,State House,70,Write-ins,,0,0,0,0,0
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,COUNTY COMM A,,STEVE FRISCHKNECHT,REP,1,0,85,14,100
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,COUNTY COMM A,,Write-ins,,0,0,5,0,5
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,SCHOOL BOARD SSSD2,,KATHY FRANDSEN,,1,0,77,11,89
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,SCHOOL BOARD SSSD2,,Write-ins,,0,0,7,0,7
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,DISTRICT COURT -BAGLEY,,YES,,1,0,72,11,84
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,DISTRICT COURT -BAGLEY,,NO,,1,0,19,1,21
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,AMENDMENT A,,FOR,,1,0,32,4,37
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,AMENDMENT A,,AGAINST,,1,0,58,6,65
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,AMENDMENT B,,FOR,,1,0,50,8,59
Sanpete,AXTELL SPECIAL SERVICE DISTRICT,AMENDMENT B,,AGAINST,,1,0,47,4,52
Sanpete,AXTELL UNINCORPORTATED,STRAIGHT PARTY,,REPUBLICAN,REP,0,0,0,1,1
Sanpete,AXTELL UNINCORPORTATED,STRAIGHT PARTY,,DEMOCRATIC,DEM,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,STRAIGHT PARTY,,CONSTITUTION,CON,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,STRAIGHT PARTY,,GREEN,GRE,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,President,,Registered Voters,,,,,,36
Sanpete,AXTELL UNINCORPORTATED,President,,JILL STEIN,GRE,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,President,,GLORIA LA RIVA,UNA,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,President,,MITT ROMNEY,REP,0,0,23,2,25
Sanpete,AXTELL UNINCORPORTATED,President,,BARACK OBAMA,DEM,0,0,2,0,2
Sanpete,AXTELL UNINCORPORTATED,President,,GARY JOHNSON,LIB,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,President,,VIRGIL GOODE,CON,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,President,,"ROSS C. \ROCKY\"" ANDE""",JUS,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,President,,Write-ins,,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,U.S. Senate,,SHAUN LYNN McCAUSLAN,CON,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,U.S. Senate,,SCOTT HOWELL,DEM,0,0,5,0,5
Sanpete,AXTELL UNINCORPORTATED,U.S. Senate,,ORRIN G. HATCH,REP,0,0,20,2,22
Sanpete,AXTELL UNINCORPORTATED,U.S. Senate,,DANIEL GEERY,JUS,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,U.S. Senate,,BILL BARRON,UNA,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,U.S. Senate,,Write-ins,,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,US CONGRESS D2,,CHRIS STEWART,REP,0,0,21,2,23
Sanpete,AXTELL UNINCORPORTATED,US CONGRESS D2,,JAY SEEGMILLER,DEM,0,0,1,0,1
Sanpete,AXTELL UNINCORPORTATED,US CONGRESS D2,,CHARLES E. KIMBALL,UNA,0,0,1,0,1
Sanpete,AXTELL UNINCORPORTATED,US CONGRESS D2,,JONATHAN D. GARRARD,CON,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,US CONGRESS D2,,JOSEPH ANDRADE,UNA,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,US CONGRESS D2,,Write-ins,,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,Governor ,,PETER S. COOKE,DEM,0,0,1,0,1
Sanpete,AXTELL UNINCORPORTATED,Governor ,,KEN LARSEN,LIB,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,Governor ,,KIRK D PEARSON,CON,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,Governor ,,GARY R. HERBERT,REP,0,0,24,2,26
Sanpete,AXTELL UNINCORPORTATED,Governor ,,Write-ins,,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,Attorney General,,DEE W. SMITH,DEM,0,0,5,0,5
Sanpete,AXTELL UNINCORPORTATED,Attorney General,,JOHN SWALLOW,REP,0,0,18,2,20
Sanpete,AXTELL UNINCORPORTATED,Attorney General,,W. ANDREW McCULLOUGH,LIB,0,0,1,0,1
Sanpete,AXTELL UNINCORPORTATED,Attorney General,,Write-ins,,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,State Auditor,,MARK SAGE,DEM,0,0,3,0,3
Sanpete,AXTELL UNINCORPORTATED,State Auditor,,JOHN DOUGALL,REP,0,0,19,2,21
Sanpete,AXTELL UNINCORPORTATED,State Auditor,,RICHARD PROCTOR,CON,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,State Auditor,,Write-ins,,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,State Treasurer,,CHRISTOPHER STOUT,DEM,0,0,3,0,3
Sanpete,AXTELL UNINCORPORTATED,State Treasurer,,VINCENT C. MARCUSS,LIB,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,State Treasurer,,RICHARD K. ELLIS,REP,0,0,18,2,20
Sanpete,AXTELL UNINCORPORTATED,State Treasurer,,Write-ins,,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,State Senate,24,RALPH OKERLUND,REP,0,0,21,2,23
Sanpete,AXTELL UNINCORPORTATED,State Senate,24,TRESTIN MEACHAM,CON,0,0,2,0,2
Sanpete,AXTELL UNINCORPORTATED,State Senate,24,Write-ins,,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,State House,70,KAY L. McIFF,REP,0,0,23,2,25
Sanpete,AXTELL UNINCORPORTATED,State House,70,WAYNE Y. HOSKISSON,DEM,0,0,2,0,2
Sanpete,AXTELL UNINCORPORTATED,State House,70,L. S. BROWN,CON,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,State House,70,Write-ins,,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,COUNTY COMM A,,STEVE FRISCHKNECHT,REP,0,0,20,2,22
Sanpete,AXTELL UNINCORPORTATED,COUNTY COMM A,,Write-ins,,0,0,0,0,0
Sanpete,AXTELL UNINCORPORTATED,SCHOOL BOARD SSSD2,,KATHY FRANDSEN,,0,0,18,2,20
Sanpete,AXTELL UNINCORPORTATED,SCHOOL BOARD SSSD2,,Write-ins,,0,0,1,0,1
Sanpete,AXTELL UNINCORPORTATED,DISTRICT COURT -BAGLEY,,YES,,0,0,20,1,21
Sanpete,AXTELL UNINCORPORTATED,DISTRICT COURT -BAGLEY,,NO,,0,0,2,1,3
Sanpete,AXTELL UNINCORPORTATED,AMENDMENT A,,FOR,,0,0,8,1,9
Sanpete,AXTELL UNINCORPORTATED,AMENDMENT A,,AGAINST,,0,0,11,1,12
Sanpete,AXTELL UNINCORPORTATED,AMENDMENT B,,FOR,,0,0,14,1,15
Sanpete,AXTELL UNINCORPORTATED,AMENDMENT B,,AGAINST,,0,0,11,1,12
Sanpete,Election Total,STRAIGHT PARTY,,REPUBLICAN,REP,60,435,12,1960,2467
Sanpete,Election Total,STRAIGHT PARTY,,DEMOCRATIC,DEM,11,55,3,291,360
Sanpete,Election Total,STRAIGHT PARTY,,CONSTITUTION,CON,0,2,0,31,33
Sanpete,Election Total,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,3,2,10,15
Sanpete,Election Total,STRAIGHT PARTY,,GREEN,GRE,0,0,0,3,3
Sanpete,Election Total,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,5,5
Sanpete,Election Total,President,,Registered Voters,,,,,,11407
Sanpete,Election Total,President,,JILL STEIN,GRE,0,3,1,10,14
Sanpete,Election Total,President,,GLORIA LA RIVA,UNA,0,1,1,2,4
Sanpete,Election Total,President,,MITT ROMNEY,REP,160,1155,1311,5780,8406
Sanpete,Election Total,President,,BARACK OBAMA,DEM,24,120,185,651,980
Sanpete,Election Total,President,,GARY JOHNSON,LIB,0,12,4,53,69
Sanpete,Election Total,President,,VIRGIL GOODE,CON,0,2,12,39,53
Sanpete,Election Total,President,,"ROSS C. \ROCKY\"" ANDE""",JUS,1,1,7,12,21
Sanpete,Election Total,President,,Write-ins,,4,7,4,49,64
Sanpete,Election Total,U.S. Senate,,SHAUN LYNN McCAUSLAN,CON,14,58,59,283,414
Sanpete,Election Total,U.S. Senate,,SCOTT HOWELL,DEM,38,210,283,1119,1650
Sanpete,Election Total,U.S. Senate,,ORRIN G. HATCH,REP,132,1008,1138,4995,7273
Sanpete,Election Total,U.S. Senate,,DANIEL GEERY,JUS,1,9,15,29,54
Sanpete,Election Total,U.S. Senate,,BILL BARRON,UNA,0,5,5,34,44
Sanpete,Election Total,U.S. Senate,,Write-ins,,1,0,1,12,14
Sanpete,Election Total,US CONGRESS D2,,CHRIS STEWART,REP,82,793,729,2703,4307
Sanpete,Election Total,US CONGRESS D2,,JAY SEEGMILLER,DEM,9,105,134,363,611
Sanpete,Election Total,US CONGRESS D2,,CHARLES E. KIMBALL,UNA,2,12,8,42,64
Sanpete,Election Total,US CONGRESS D2,,JONATHAN D. GARRARD,CON,3,25,12,80,120
Sanpete,Election Total,US CONGRESS D2,,JOSEPH ANDRADE,UNA,0,2,2,16,20
Sanpete,Election Total,US CONGRESS D2,,Write-ins,,1,1,2,3,7
Sanpete,Election Total,U.S. House,4,MIA B. LOVE,REP,54,237,378,2157,2826
Sanpete,Election Total,U.S. House,4,JIM L VEIN,LIB,10,8,11,86,115
Sanpete,Election Total,U.S. House,4,JIM MATHESON,DEM,22,97,204,993,1316
Sanpete,Election Total,U.S. House,4,Write-ins,,0,0,2,0,2
Sanpete,Election Total,Governor ,,PETER S. COOKE,DEM,30,175,240,939,1384
Sanpete,Election Total,Governor ,,KEN LARSEN,LIB,6,14,12,120,152
Sanpete,Election Total,Governor ,,KIRK D PEARSON,CON,6,31,55,183,275
Sanpete,Election Total,Governor ,,GARY R. HERBERT,REP,136,1074,1206,5260,7676
Sanpete,Election Total,Governor ,,Write-ins,,0,2,1,3,6
Sanpete,Election Total,Attorney General,,DEE W. SMITH,DEM,38,196,268,969,1471
Sanpete,Election Total,Attorney General,,JOHN SWALLOW,REP,120,1016,1118,4986,7240
Sanpete,Election Total,Attorney General,,W. ANDREW McCULLOUGH,LIB,20,51,52,348,471
Sanpete,Election Total,Attorney General,,Write-ins,,0,3,0,2,5
Sanpete,Election Total,State Auditor,,MARK SAGE,DEM,32,199,263,989,1483
Sanpete,Election Total,State Auditor,,JOHN DOUGALL,REP,128,977,1054,4827,6986
Sanpete,Election Total,State Auditor,,RICHARD PROCTOR,CON,12,82,106,461,661
Sanpete,Election Total,State Auditor,,Write-ins,,0,2,1,3,6
Sanpete,Election Total,State Treasurer,,CHRISTOPHER STOUT,DEM,33,176,246,992,1447
Sanpete,Election Total,State Treasurer,,VINCENT C. MARCUSS,LIB,6,53,56,350,465
Sanpete,Election Total,State Treasurer,,RICHARD K. ELLIS,REP,134,1022,1120,4894,7170
Sanpete,Election Total,State Treasurer,,Write-ins,,0,2,3,2,7
Sanpete,Election Total,State Senate,24,RALPH OKERLUND,REP,148,1112,1233,5340,7833
Sanpete,Election Total,State Senate,24,TRESTIN MEACHAM,CON,19,117,163,779,1078
Sanpete,Election Total,State Senate,24,Write-ins,,0,3,8,7,18
Sanpete,Election Total,State House,58,SPENCER J. COX,REP,159,1199,1220,6043,8621
Sanpete,Election Total,State House,58,Write-ins,,3,10,26,42,81
Sanpete,Election Total,State House,70,KAY L. McIFF,REP,1,0,102,16,119
Sanpete,Election Total,State House,70,WAYNE Y. HOSKISSON,DEM,1,0,16,1,18
Sanpete,Election Total,State House,70,L. S. BROWN,CON,0,0,4,0,4
Sanpete,Election Total,State House,70,Write-ins,,0,0,0,0,0
Sanpete,Election Total,COUNTY COMM A,,STEVE FRISCHKNECHT,REP,163,1209,1303,6067,8742
Sanpete,Election Total,COUNTY COMM A,,Write-ins,,3,8,41,48,100
Sanpete,Election Total,SCHOOL BOARD NSSD1,,LAUREL A. WORKMAN,,5,38,46,326,415
Sanpete,Election Total,SCHOOL BOARD NSSD1,,STACEY GOBLE,,2,49,37,415,503
Sanpete,Election Total,SCHOOL BOARD NSSD1,,Write-ins,,0,0,0,2,2
Sanpete,Election Total,SCHOOL BOARD NSSD2,,NANALEE L. COOK,,1,28,30,409,468
Sanpete,Election Total,SCHOOL BOARD NSSD2,,DANIEL J. GREEN,,2,28,12,218,260
Sanpete,Election Total,SCHOOL BOARD NSSD2,,Write-ins,,0,0,1,5,6
Sanpete,Election Total,SCHOOL BOARD NSSD3,,RICH BROTHERSON,,6,57,43,556,662
Sanpete,Election Total,SCHOOL BOARD NSSD3,,Write-ins,,0,0,0,26,26
Sanpete,Election Total,SCHOOL BOARD SSSD2,,KATHY FRANDSEN,,37,25,517,369,948
Sanpete,Election Total,SCHOOL BOARD SSSD2,,Write-ins,,1,0,35,3,39
Sanpete,Election Total,SCHOOL BOARD SSSD3,,KIM R. PICKETT,,6,32,32,558,628
Sanpete,Election Total,SCHOOL BOARD SSSD3,,Write-ins,,0,1,2,18,21
Sanpete,Election Total,SCHOOL BOARD SSSD4,,BRANDON P. OLSON,,4,70,16,347,437
Sanpete,Election Total,SCHOOL BOARD SSSD4,,DAVID WARREN,,6,85,21,400,512
Sanpete,Election Total,SCHOOL BOARD SSSD4,,Write-ins,,0,1,0,1,2
Sanpete,Election Total,DISTRICT COURT -BAGLEY,,YES,,121,948,1028,4611,6708
Sanpete,Election Total,DISTRICT COURT -BAGLEY,,NO,,35,221,294,1176,1726
Sanpete,Election Total,AMENDMENT A,,FOR,,76,605,618,2744,4043
Sanpete,Election Total,AMENDMENT A,,AGAINST,,85,593,719,3211,4608
Sanpete,Election Total,AMENDMENT B,,FOR,,111,801,901,4056,5869
Sanpete,Election Total,AMENDMENT B,,AGAINST,,63,433,542,2043,3081
Sanpete,Election Total,PROPOSITION 4,,FOR,,13,242,30,273,558
Sanpete,Election Total,PROPOSITION 4,,AGAINST,,7,301,35,374,717
Sanpete,Election Total,PROPOSITION 5 GUN,,FOR,,6,18,25,366,415
Sanpete,Election Total,PROPOSITION 5 GUN,,AGAINST,,3,17,13,269,302
Sanpete,Election Total,PROPOSITION 5 CEN,,FOR,,22,10,4,253,289
Sanpete,Election Total,PROPOSITION 5 CEN,,AGAINST,,17,7,3,135,162
Sanpete,Election Total,PROPOSITION 5 MAY,,FOR,,2,3,114,3,122
Sanpete,Election Total,PROPOSITION 5 MAY,,AGAINST,,1,1,90,4,96
Sanpete,Election Total,PROPOSITION 5 FAY,,FOR,,0,0,45,2,47
Sanpete,Election Total,PROPOSITION 5 FAY,,AGAINST,,0,2,51,0,53
